"","frequency","pct"
"2012Q3",315,0.10022271714922
"2015Q2",305,0.0970410435889278
"2014Q2",295,0.0938593700286351
"2014Q3",294,0.0935412026726058
"2015Q1",288,0.0916321985364302
"2013Q3",263,0.0836780146356984
"2014Q1",255,0.0811326757874642
"2014Q4",244,0.0776328348711422
"2013Q1",233,0.0741329939548202
"2013Q4",227,0.0722239898186446
"2012Q4",216,0.0687241489023226
"2013Q2",208,0.0661788100540884
